metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
recall5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.16525338852907792,0.0,0.15870939772522652,0.17179737933292932,2692,217,12068,2934491.0,0.0,0.0,True
recall5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.16398477665754158,0.0,0.15748905501510263,0.17048049829998052,2661,205,12111,2776622.5,0.0,0.0,True
recall5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
recall5,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.024904854109634774,0.0,-0.029524209992554153,-0.020285498226715395,441,814,13722,6328350.0,6.350808290784642e-26,1.3336697410647748e-24,True
recall5,bge_m3_hybrid_513,reranked_results,0.08145823596180811,0.0,0.0757613958655886,0.08715507605802762,1607,387,12983,5410453.5,2.385747572760518e-164,8.111541747385761e-163,True
recall5,bge_m3_hybrid_513,nemotron_topk400,0.12993256326367097,0.0,0.12388490583737673,0.1359802206899652,2167,221,12589,3046153.5,0.0,0.0,True
recall5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.11524337317219736,0.0,0.10955786666302922,0.12092887968136551,1906,180,12891,2508210.0,0.0,0.0,True
recall5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.13453962742872405,0.0,0.12837867011047546,0.14070058474697264,2251,236,12490,3241224.0,0.0,0.0,True
recall5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk500,0.13327101555718768,0.0,0.12716860057219728,0.13937343054217807,2218,222,12537,3054165.0,0.0,0.0,True
recall5,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
