metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
precision5,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.00413968084396074,0.0,-0.005070156102048786,-0.003209205585872693,480,790,13707,6884400.0,3.3538320899905985e-18,4.359981716987778e-17,True
precision5,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.005875676036589437,0.0,-0.006842797178167718,-0.004908554895011156,469,909,13599,6701306.5,2.076370416918355e-32,4.9832890006040515e-31,True
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.004713894638445617,0.0,-0.0056418246151455935,-0.003785964661745641,456,809,13712,6541320.0,3.241823905868713e-23,5.8352830305636835e-22,True
precision5,bge_m3_hybrid_315,reranked_results,0.01655872337584296,0.0,0.01541974181344475,0.017697704938241167,1618,378,12981,5284251.0,1.5159439450469543e-169,5.30580380766434e-168,True
precision5,bge_m3_hybrid_315,nemotron_topk400,0.026253588836215532,0.0,0.025042705342905206,0.027464472329525858,2182,216,12579,2976156.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.023315750817920814,0.0,0.02217403009985491,0.02445747153598672,1926,180,12871,2506410.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.027175001669226147,0.0,0.025942089834045688,0.028407913504406607,2265,230,12482,3157900.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.02692127929491888,0.0,0.025700054784281907,0.028142503805555854,2232,216,12529,2970756.0,0.0,0.0,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.0017359951926286974,0.0,-0.0022868558732879237,-0.001185134511969471,157,287,14533,2316613.5,6.849459195246075e-10,8.21935103429529e-09,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.0005742137944848768,0.0,-0.000908279681521236,-0.0002401479074485176,60,103,14814,893760.0,0.0007571012158112689,0.006056809726490151,True
precision5,bge_m3_hybrid_414,reranked_results,0.0206984042198037,0.0,0.019494996038920742,0.021901812400686657,1912,362,12703,5010261.0,9.369557818969918e-232,3.3730408148291706e-230,True
precision5,bge_m3_hybrid_414,nemotron_topk400,0.030393269680176273,0.0,0.02912484867418268,0.03166169068616986,2485,209,12283,2848774.5,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.027455431661881555,0.0,0.02624459600082112,0.02866626732294199,2239,183,12555,2519269.5,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.031314682513186885,0.0,0.03002916888478752,0.032600196141586255,2562,217,12198,2948596.0,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.031060960138879618,0.0,0.029785902380795603,0.03233601789696363,2530,204,12243,2776542.0,0.0,0.0,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_513,0.006142752220070775,0.0,0.005176056910340576,0.0071094475298009744,919,459,13599,6558421.5,2.895929346411144e-35,7.819009235310088e-34,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.006142752220070775,0.0,0.005176056910340576,0.0071094475298009744,919,459,13599,6558421.5,2.895929346411144e-35,7.819009235310088e-34,True
