metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.03136682390727648,0.0,-0.034352754488115714,-0.028380893326437243,2352,3634,8991,27412960.0,7.258810082266629e-73,1.1614096131626606e-71,True
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.04034385953906684,0.0,-0.04349036287452076,-0.037197356203612926,2253,3919,8805,25858329.5,1.509599301849992e-116,3.7739982546249805e-115,True
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_513,0.00024291034873600233,0.0,-0.0006696636558539531,0.0011554843533259577,1798,1432,11747,19198445.0,3.9024470555901477e-10,3.512202350031133e-09,True
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.0005371245773526355,0.0,-0.0003841425858402631,0.001458391740545534,1823,1434,11720,19192321.5,2.5793956169496324e-11,2.8373351786445957e-10,True
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.0005371245773526355,0.0,-0.0003841425858402631,0.001458391740545534,1823,1434,11720,19192321.5,2.5793956169496324e-11,2.8373351786445957e-10,True
ndcg100,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.03365889375831656,0.0,-0.03661545376200651,-0.030702333754626603,2294,3688,8995,26664487.5,1.0911300068610058e-85,2.291373014408112e-84,True
ndcg100,bge_m3_hybrid_315,reranked_results,0.07397059991626505,0.0,0.07004896398597586,0.07789223584655423,3893,1470,9614,17281272.5,5.295398294880154e-262,1.800435420259252e-260,True
ndcg100,bge_m3_hybrid_315,nemotron_topk400,0.11928923866603072,0.0,0.11511582679538629,0.12346265053667516,4886,930,9161,10287977.5,0.0,0.0,True
ndcg100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.09983382308124253,0.0,0.09597548412905527,0.10369216203342979,4128,820,10029,9551731.5,0.0,0.0,True
ndcg100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.12926652017778809,0.0,0.12493760334475316,0.133595437010823,5299,1037,8641,11154921.5,0.0,0.0,True
ndcg100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.12586005147576307,0.0,0.12157175262306574,0.1301483503284604,5114,1002,8861,10908258.0,0.0,0.0,True
ndcg100,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.008977035631790368,0.0,-0.01062294475918045,-0.007331126504400286,1885,2672,10420,23706955.5,7.178619063810512e-34,9.332204782953666e-33,True
ndcg100,bge_m3_hybrid_414,bge_m3_hybrid_513,0.031609734256012476,0.0,0.02864542379011686,0.034574044721908094,3675,2315,8987,27000557.5,3.0218349093119095e-80,5.439302836761437e-79,True
ndcg100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.03190394848462911,0.0,0.02893973011991586,0.03486816684934236,3695,2313,8969,26948326.5,1.7781803827446184e-82,3.556360765489237e-81,True
ndcg100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.03190394848462911,0.0,0.02893973011991586,0.03486816684934236,3695,2313,8969,26948326.5,1.7781803827446184e-82,3.556360765489237e-81,True
ndcg100,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.0022920698510400833,0.0,-0.0031578293805850045,-0.0014263103214951622,1502,1472,12003,20008468.0,0.8880112905793816,1.0,False
ndcg100,bge_m3_hybrid_414,reranked_results,0.10533742382354153,0.0,0.10098845806281057,0.10968638958427249,4699,1632,8646,17675007.0,0.0,0.0,True
ndcg100,bge_m3_hybrid_414,nemotron_topk400,0.15065606257330721,0.0,0.14610140143812222,0.1552107237084922,5699,1019,8259,10423774.0,0.0,0.0,True
