metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
recall100,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.0038726046604794016,0.0,-0.007304991097339615,-0.0004402182236191883,315,373,14289,4609552.5,0.0270199644604479,0.18913975122313528,False
recall100,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.00888028310075449,0.0,-0.012440164908623536,-0.005320401292885446,304,437,14236,4440528.0,1.0296942602370583e-06,2.7801745026400572e-05,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.004273218935701409,0.0,0.0028411364598305497,0.005705301411572269,92,28,14857,417690.0,5.146212468206494e-09,1.5953258651440132e-07,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.004273218935701409,0.0,0.0028411364598305497,0.005705301411572269,92,28,14857,417690.0,5.146212468206494e-09,1.5953258651440132e-07,True
recall100,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.0038726046604794016,0.0,-0.0073149577532817655,-0.00043025156767703774,317,375,14285,4638185.5,0.027466084179957127,0.18913975122313528,False
recall100,bge_m3_hybrid_315,reranked_results,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,nemotron_topk400,0.05635307471456233,0.0,0.052365128278732555,0.0603410211503921,910,66,14001,956307.0,9.644544625078879e-161,4.532935973787073e-159,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.002603992788943046,0.0,0.0013561752467121122,0.0038518103311739804,65,26,14886,388232.0,4.345256153459626e-05,0.0006952409845535401,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07438071709955264,0.0,0.06976984339147414,0.07899159080763114,1219,105,13653,1503127.5,7.614765168083747e-206,4.797302055892761e-204,True
recall100,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.06202844361354076,0.0,0.05783339034300266,0.06622349688407886,1007,78,13892,1125930.0,5.318328255260785e-175,2.871897257840824e-173,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.005007678440275089,0.0,-0.006833555498643107,-0.003181801381907071,60,135,14782,892800.0,7.836135331371338e-08,2.1941178927839747e-06,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480953,0.002735319722912524,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.008145823596180811,0.0,0.004690480433661484,0.011601166758700139,410,288,14279,4213008.0,3.878893710781599e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.008145823596180811,0.0,0.004690480433661484,0.011601166758700139,410,288,14279,4213008.0,3.878893710781599e-06,0.00010085123648032159,True
recall100,bge_m3_hybrid_414,bge_m3_hybrid_514,0.0,0.0,-0.0010950195718437473,0.0010950195718437473,35,35,14907,522987.5,1.0,1.0,False
recall100,bge_m3_hybrid_414,reranked_results,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480953,0.002735319722912524,True
recall100,bge_m3_hybrid_414,nemotron_topk400,0.06022567937504173,0.0,0.05591323935448284,0.06453811939560063,1021,119,13837,1714492.5,3.1568968969807095e-157,1.4521725726111263e-155,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.006476597449422448,0.0,0.003052714533330925,0.00990048036551397,391,294,14292,4302690.0,0.00021040920945480953,0.002735319722912524,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.07825332176003205,0.0,0.07346897387903402,0.08303766964103008,1300,128,13549,1825728.0,3.4466258262965037e-211,2.2403067870927274e-209,True
recall100,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.06590104827402016,0.0,0.06145121795774397,0.07035087859029635,1104,117,13756,1680939.0,1.5869099913109417e-175,8.886695951341274e-174,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.013153502036455898,0.0,0.009568232514531694,0.016738771558380102,475,278,14224,4059078.0,7.018253816864288e-13,2.5265713740711437e-11,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.013153502036455898,0.0,0.009568232514531694,0.016738771558380102,475,278,14224,4059078.0,7.018253816864288e-13,2.5265713740711437e-11,True
recall100,bge_m3_hybrid_424,bge_m3_hybrid_514,0.005007678440275089,0.0,0.0032197213084884935,0.006795635572061684,131,56,14790,833504.0,4.145392231806126e-08,1.2021637472237766e-06,True
recall100,bge_m3_hybrid_424,reranked_results,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,nemotron_topk400,0.06523335781531682,0.0,0.06080414817085221,0.06966256745978143,1093,116,13768,1667268.0,1.025044601487307e-173,5.432736387882727e-172,True
recall100,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.011484275889697537,0.0,0.007938361875621514,0.015030189903773559,454,282,14241,4119879.0,2.2975902603763324e-10,7.81180688527953e-09,True
recall100,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.08326100020030713,0.0,0.07837587758112072,0.08814612281949355,1372,125,13480,1778625.0,6.78476194255316e-228,4.477942882085086e-226,True
